14:48:29	Temperatur:	20,24	Luftdruck: 	102232,09	Dynamischer Druck: 65,31
HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15	HD16	HD17	HD18	HD19	HD20	HD21	HD22	HD23	HD24	
7.021186E-2	5.085461E-3	1.711256E-1	-3.347324E-1	-7.403213E-1	-1.094325E+0	-6.326501E-2	3.726306E-1	2.075577E-1	-1.654669E+0	2.971871E-1	2.493426E-4	5.407869E-3	-1.941754E-2	1.717704E-1	1.685463E-1	-8.455671E-3	-1.812791E-2	-1.264697E-2	4.919216E-1	-2.457607E-2	-2.028676E-1	-1.551513E-1	-1.006771E-2
3.603662E-2	2.506198E-3	-6.426318E-1	-4.843425E-2	-7.454798E-1	8.649479E-1	-3.624595E-1	1.917597E-1	2.117490E-1	1.635504E+0	3.391001E-1	-4.264368E-3	8.309540E-3	-1.042108E-1	1.617757E-1	2.149730E-1	-9.100486E-3	-1.941754E-2	-1.264697E-2	5.502774E-1	-2.231921E-2	-2.112502E-1	-1.948074E-1	-7.841818E-2
4.087274E-2	7.019909E-3	-4.740125E-1	3.104058E-1	-6.626210E-1	-1.026297E+0	-5.484887E-1	1.437209E-1	1.882132E-1	-2.185029E+0	1.698359E-1	-7.178811E-4	7.342317E-3	-1.983539E-1	1.475898E-1	2.649463E-1	-9.100486E-3	-1.780550E-2	-1.200216E-2	6.147591E-1	-2.038476E-2	-2.215673E-1	-2.251137E-1	-1.351620E-1
-5.391518E-2	2.183790E-3	4.435603E-1	4.506533E-1	-7.061461E-1	7.940180E-1	-7.354852E-1	-4.424295E-2	1.953061E-1	2.118795E+0	-4.133999E-1	-2.974736E-3	7.987132E-3	-2.015780E-1	9.116838E-2	3.581222E-1	-7.488447E-3	-1.877272E-2	-1.200216E-2	5.186814E-1	-1.748309E-2	-2.670268E-1	-2.583218E-1	-1.873920E-1
-8.164226E-2	1.604733E-2	6.711805E-1	1.179282E-1	-8.051252E-1	-9.411812E-1	-8.854047E-1	-1.248449E-1	1.533931E-1	-2.617055E+0	-1.712716E-1	-1.362697E-3	6.052685E-3	-1.967419E-1	1.121121E-2	2.420553E-1	-6.843631E-3	-1.845032E-2	-1.329179E-2	2.430225E-1	-1.748309E-2	-3.031364E-1	-3.012020E-1	-2.334964E-1
-8.841283E-2	7.987132E-3	1.028731E+0	-3.586034E-2	-8.022235E-1	7.153504E-1	-9.298969E-1	-3.086174E-1	1.504914E-1	2.675918E+0	-4.021156E-1	-2.652328E-3	8.954356E-3	-1.474135E-1	-8.196467E-2	1.617757E-1	-6.198815E-3	-1.877272E-2	-1.232457E-2	1.430761E-1	-1.587105E-2	-1.628890E-1	-2.080261E-1	-2.212449E-1
-9.131450E-2	1.217844E-2	1.104820E+0	4.022792E-2	-6.200632E-1	-8.837927E-1	-8.715412E-1	-3.195792E-1	9.955098E-2	-2.634787E+0	-2.818575E-1	-3.954732E-4	8.954356E-3	-8.486634E-2	-8.615597E-2	1.846667E-1	-6.198815E-3	-1.780550E-2	-1.264697E-2	6.827741E-2	-1.748309E-2	3.281254E-2	-4.972388E-2	-1.380636E-1
-9.389376E-2	9.921580E-3	9.362001E-1	3.216773E-2	-4.604714E-1	6.505464E-1	-4.782038E-1	-3.930882E-1	1.214747E-1	2.492467E+0	1.256660E-1	-1.040289E-3	8.954356E-3	-1.432222E-1	-1.190416E-1	1.817650E-1	-6.521223E-3	-1.748309E-2	-1.264697E-2	-9.066968E-2	-1.877272E-2	1.105129E-1	5.763795E-2	-4.746703E-2
-8.841283E-2	1.475770E-2	4.732219E-1	1.759617E-1	-2.238241E-1	-8.241473E-1	-5.052861E-1	-3.295739E-1	6.763260E-2	-1.864234E+0	-2.860488E-1	2.493426E-4	1.024399E-2	-2.560649E-1	-1.499927E-1	1.495242E-1	-6.521223E-3	-1.651587E-2	-1.264697E-2	-2.647699E-1	-2.038476E-2	1.614533E-1	1.188955E-1	2.507475E-2
-8.938005E-2	1.282325E-2	-8.938005E-2	4.367898E-1	9.664931E-2	5.899336E-1	-6.458558E-1	-4.169464E-1	8.891152E-2	1.744156E+0	-5.326907E-1	1.538974E-3	9.276764E-3	-3.631043E-1	-2.006108E-1	4.055033E-2	-5.876407E-3	-1.748309E-2	-1.200216E-2	-4.166240E-1	-2.135199E-2	2.104593E-1	1.782185E-1	9.471486E-2
6.375093E-3	1.475770E-2	-5.075429E-1	-1.225881E-1	1.282453E-1	-7.612778E-1	-4.911001E-1	-3.743886E-1	2.507475E-2	-1.245534E+0	-2.802455E-1	-7.178811E-4	8.631948E-3	-3.914762E-1	-1.944850E-1	-2.651051E-2	-6.198815E-3	-1.877272E-2	-1.232457E-2	-4.772366E-1	-2.264162E-2	1.533931E-1	1.498466E-1	1.301797E-1
-5.231592E-3	1.669215E-2	-4.117878E-1	6.182925E-2	1.807978E-1	5.209383E-1	-4.350012E-1	-4.301651E-1	5.570350E-2	1.129000E+0	-4.166240E-1	4.118237E-3	9.599172E-3	-3.811591E-1	-1.828783E-1	-2.876737E-2	-6.521223E-3	-1.748309E-2	-1.232457E-2	-4.333892E-1	-2.231921E-2	1.666118E-1	1.582292E-1	1.446881E-1
-7.551651E-2	1.314566E-2	-2.044796E-1	9.826135E-2	1.978854E-1	-6.948618E-1	-5.949154E-1	-3.837384E-1	-1.361420E-2	-7.390316E-1	-5.094774E-1	-2.329921E-3	9.921580E-3	-3.024916E-1	-1.532168E-1	-2.747774E-2	-6.843631E-3	-1.845032E-2	-1.264697E-2	-3.140983E-1	-2.070717E-2	2.301262E-1	1.998199E-1	1.620981E-1
7.569280E-2	7.342317E-3	2.023863E-2	7.019909E-3	2.233556E-1	4.519430E-1	-4.320995E-1	-4.420942E-1	3.184532E-2	3.977784E-1	-4.362908E-1	2.183790E-3	8.309540E-3	-2.483271E-1	-8.712319E-2	-8.455671E-3	-7.810855E-3	-1.941754E-2	-1.264697E-2	-2.573545E-1	-1.780550E-2	3.400673E-1	2.923510E-1	2.101369E-1
4.796571E-2	8.954356E-3	-3.050709E-1	1.217971E-1	2.030439E-1	-6.278010E-1	-1.319379E-1	-3.282842E-1	-3.489312E-2	-1.206536E-1	-3.785799E-1	-3.941960E-3	7.664724E-3	-2.415565E-1	-9.324894E-2	-1.303258E-1	-5.876407E-3	-1.845032E-2	-1.264697E-2	-2.199552E-1	-1.683828E-2	2.900941E-1	2.791322E-1	2.304486E-1
9.599172E-3	7.664724E-3	-5.546145E-1	4.151756E-2	3.278158E-1	3.555429E-1	8.955634E-2	-3.073277E-1	-2.329921E-3	-3.476287E-1	-2.254362E-1	1.861382E-3	7.987132E-3	-2.363980E-1	-2.180208E-1	-2.160863E-1	-7.166039E-3	-1.909513E-2	-1.264697E-2	-3.153879E-1	-1.683828E-2	1.450105E-1	1.801530E-1	2.059456E-1
4.732090E-2	8.954356E-3	-9.208695E-1	3.355536E-1	1.127697E-1	-5.591282E-1	-1.040289E-3	-2.106054E-1	-7.035798E-2	4.970801E-1	-3.972924E-2	-4.586776E-3	7.342317E-3	-2.086709E-1	-2.734749E-1	-2.699284E-1	-7.166039E-3	-1.909513E-2	-1.393660E-2	-5.362372E-1	-1.780550E-2	1.272781E-1	1.327590E-1	1.833771E-1
-3.811720E-2	9.599172E-3	-1.035969E+0	1.807978E-1	-1.741733E-1	2.620446E-1	1.107721E+0	-8.067504E-2	-2.618810E-2	-9.760012E-1	-3.144207E-1	-3.954732E-4	5.407869E-3	-2.238241E-1	-2.634803E-1	-2.557425E-1	-7.166039E-3	-1.909513E-2	-1.296938E-2	-6.816431E-1	-1.780550E-2	1.089008E-1	1.095456E-1	1.743496E-1
-7.874059E-2	1.604733E-2	-1.229091E+0	-2.386549E-1	-3.282842E-1	-4.891657E-1	1.868283E+0	2.907389E-1	-4.649980E-2	1.114492E+0	-3.563337E-1	-3.941960E-3	1.250084E-2	-2.625131E-1	-2.309171E-1	-2.264034E-1	-6.521223E-3	-1.780550E-2	-1.361420E-2	-5.636419E-1	-1.909513E-2	8.375299E-2	8.085132E-2	1.550052E-1
-7.874059E-2	1.733696E-2	-1.402869E+0	-1.648235E-1	-1.680476E-1	1.730600E-1	1.931798E+0	5.351242E-1	1.894900E-2	-1.667243E+0	-4.914226E-1	-1.040289E-3	6.697501E-3	-3.350548E-1	-2.328515E-1	-1.203312E-1	-7.166039E-3	-1.877272E-2	-1.264697E-2	-4.159791E-1	-2.038476E-2	7.698243E-2	7.311353E-2	1.437209E-1
-1.377412E-1	5.407869E-3	-1.302922E+0	-3.076501E-1	1.221195E-1	-4.150119E-1	1.528465E+0	7.820889E-1	3.249013E-2	1.668390E+0	-5.833087E-1	-2.329921E-3	9.921580E-3	-2.950762E-1	-2.570321E-1	1.765937E-2	-6.521223E-3	-1.845032E-2	-1.329179E-2	-4.949690E-1	-2.199680E-2	9.342523E-2	7.601520E-2	1.337262E-1
-7.841818E-2	8.631948E-3	-8.773445E-1	-4.820727E-1	1.894900E-2	9.761654E-2	1.443349E+0	8.352863E-1	9.181319E-2	-2.261439E+0	-3.337652E-1	-3.954732E-4	8.631948E-3	-1.438670E-1	-2.912073E-1	-2.715533E-2	-7.488447E-3	-1.877272E-2	-1.232457E-2	-5.255978E-1	-2.231921E-2	4.893294E-2	5.118979E-2	1.147042E-1
-8.389912E-2	1.185603E-2	-1.150424E+0	-3.447270E-1	-6.262020E-2	-3.556889E-1	5.357691E-1	8.452810E-1	9.213560E-2	2.210682E+0	3.577998E-1	-2.652328E-3	7.342317E-3	-9.872988E-2	-2.754094E-1	2.668679E-2	-6.521223E-3	-1.877272E-2	-1.329179E-2	-4.159791E-1	-2.070717E-2	-2.264162E-2	-1.071253E-2	5.892758E-2
-8.873523E-2	1.733696E-2	-1.469285E+0	-3.556889E-1	-2.206000E-1	3.281254E-2	-1.699820E-1	6.163711E-1	1.237316E-1	-2.645749E+0	5.289985E-1	-7.178811E-4	5.407869E-3	-8.099744E-2	-2.825023E-1	1.814426E-1	-8.133263E-3	-1.780550E-2	-1.200216E-2	-3.150655E-1	-1.716068E-2	-1.200088E-1	-9.260413E-2	1.538974E-3
-7.970781E-2	1.121121E-2	-1.512487E+0	-2.937866E-1	-1.277466E-1	-2.892729E-1	-3.247378E-1	5.231951E-1	1.292125E-1	2.749105E+0	-1.490255E-1	-2.007513E-3	6.697501E-3	-8.873523E-2	-2.770214E-1	3.110506E-1	-5.876407E-3	-1.941754E-2	-1.264697E-2	-2.570321E-1	-1.587105E-2	-1.819111E-1	-1.638563E-1	-6.810113E-2
-2.199680E-2	9.599172E-3	-1.487339E+0	-2.734749E-1	-3.856728E-1	-4.907906E-2	-3.292515E-1	3.245918E-1	1.276005E-1	-2.387501E+0	-1.825559E-1	-7.178811E-4	5.730277E-3	-1.177519E-1	-2.441358E-1	2.378640E-1	-8.133263E-3	-1.780550E-2	-1.264697E-2	-2.270482E-1	-1.554864E-2	-2.102830E-1	-2.028676E-1	-1.190416E-1
-8.067504E-2	8.309540E-3	-1.359989E+0	-1.196864E-1	-4.678868E-1	-2.302723E-1	-5.623522E-1	2.365744E-1	1.179282E-1	2.314497E+0	8.858911E-2	-1.362697E-3	7.019909E-3	-1.403205E-1	-2.621906E-1	1.021302E-1	-6.521223E-3	-1.877272E-2	-1.361420E-2	-2.073813E-1	-1.619346E-2	-2.418790E-1	-2.386549E-1	-1.677252E-1
5.407869E-3	1.475770E-2	-1.386104E+0	-3.398909E-1	-5.526800E-1	-1.187192E-1	-5.201168E-1	5.441387E-2	7.923928E-2	-1.714637E+0	-1.254897E-1	-7.306528E-5	7.987132E-3	-1.580529E-1	-2.779886E-1	-1.748309E-2	-7.166039E-3	-1.877272E-2	-1.264697E-2	-8.970246E-2	-1.683828E-2	-7.422688E-2	-1.293586E-1	-1.287138E-1
-7.197002E-2	6.697501E-3	-1.467350E+0	-4.159791E-1	-5.845984E-1	-1.712716E-1	-5.465543E-1	1.894900E-2	7.246872E-2	1.529754E+0	-3.476287E-1	1.216566E-3	6.052685E-3	-1.941626E-1	-2.486495E-1	-1.048556E-1	-8.133263E-3	-1.812791E-2	-1.361420E-2	9.149078E-2	-1.877272E-2	8.214095E-2	7.019909E-3	-6.487705E-2
-9.195931E-2	1.669215E-2	-1.604696E+0	-3.827712E-1	-6.161943E-1	-1.777198E-1	-5.168928E-1	-1.293586E-1	1.443529E-2	-1.114314E+0	-7.970781E-2	-1.685105E-3	7.987132E-3	-2.496167E-1	-3.111966E-1	-2.721853E-1	-7.488447E-3	-1.780550E-2	-1.232457E-2	1.811202E-1	-1.909513E-2	-6.777872E-2	-5.230314E-2	-4.456535E-2
-9.002486E-2	1.250084E-2	-1.607597E+0	-5.301115E-1	-6.855120E-1	-1.183968E-1	-5.549369E-1	-1.422549E-1	-3.297144E-3	9.165332E-1	-2.999124E-1	2.828606E-3	8.309540E-3	-2.696060E-1	-3.453719E-1	-3.692300E-1	-8.133263E-3	-1.845032E-2	-1.264697E-2	2.410881E-1	-2.167439E-2	-1.964195E-1	-1.628890E-1	-8.035263E-2
-3.876201E-2	1.153362E-2	-1.244889E+0	-5.378493E-1	-7.864256E-1	-2.344636E-1	-7.332283E-1	-2.889505E-1	-7.132521E-2	-5.662211E-1	-1.996435E-1	-2.329921E-3	7.664724E-3	-2.019004E-1	-3.463391E-1	-4.469303E-1	-8.455671E-3	-1.780550E-2	-1.200216E-2	1.488794E-1	-2.167439E-2	-3.650516E-2	-8.003022E-2	-5.810649E-2
-9.066968E-2	1.153362E-2	-1.027264E+0	-3.950226E-1	-9.524655E-1	-5.875130E-2	-7.267802E-1	-3.163552E-1	-7.906300E-2	2.726841E-1	-5.968499E-1	2.506198E-3	7.342317E-3	-1.728837E-1	-3.550441E-1	-4.775590E-1	-8.133263E-3	-1.877272E-2	-1.329179E-2	1.153362E-2	-2.102958E-2	2.639791E-1	1.527483E-1	1.959382E-2
-1.399981E-1	1.121121E-2	-1.410284E+0	-6.003964E-1	-1.004695E+0	-2.731525E-1	-6.394077E-1	-4.240393E-1	-1.509599E-1	1.217844E-2	-4.404821E-1	-3.941960E-3	8.954356E-3	-1.632114E-1	-3.324755E-1	-5.281770E-1	-6.843631E-3	-1.716068E-2	-1.232457E-2	-1.129158E-1	-1.812791E-2	4.361450E-1	3.429690E-1	1.421088E-1
-3.972924E-2	4.763053E-3	-1.454131E+0	-4.466079E-1	-8.802462E-1	-1.264697E-2	-5.688004E-1	-3.772902E-1	-1.635339E-1	-4.894881E-1	-6.597194E-1	1.216566E-3	7.664724E-3	-1.948074E-1	-3.095846E-1	-6.181288E-1	-6.843631E-3	-1.812791E-2	-1.232457E-2	-2.557425E-1	-1.651587E-2	4.651617E-1	4.174453E-1	2.352847E-1
-8.551115E-2	1.572492E-2	-9.695531E-1	-4.698212E-1	-8.779893E-1	-3.321531E-1	-5.362372E-1	-4.459631E-1	-2.344636E-1	6.457103E-1	-6.780966E-1	-3.297144E-3	8.954356E-3	-2.296275E-1	-2.960435E-1	-6.535936E-1	-6.843631E-3	-1.877272E-2	-1.264697E-2	-3.602026E-1	-1.522624E-2	3.945543E-1	3.945543E-1	2.958974E-1
-7.777337E-2	1.153362E-2	-8.293058E-1	-5.858880E-1	-9.492414E-1	3.926070E-2	-7.303266E-1	-4.224273E-1	-2.473599E-1	-1.177828E+0	-5.894345E-1	5.717505E-4	1.861382E-3	-1.025988E-1	-2.347860E-1	-6.429542E-1	-6.521223E-3	-1.845032E-2	-1.329179E-2	-4.182360E-1	-1.619346E-2	3.787563E-1	3.752098E-1	3.165316E-1
1.991622E-2	7.019909E-3	-3.753558E-1	-2.144743E-1	-7.696604E-1	-3.953451E-1	-8.315626E-1	-5.097998E-1	-2.918522E-1	1.290205E+0	-6.461782E-1	-3.619552E-3	7.019909E-3	-3.457071E-2	-2.357532E-1	-5.729917E-1	-8.133263E-3	-1.877272E-2	-1.329179E-2	-4.578922E-1	-1.845032E-2	3.413570E-1	3.471603E-1	3.452259E-1
7.019909E-3	1.088880E-2	-3.279618E-1	-1.116262E-1	-6.145823E-1	9.922858E-2	-9.914768E-1	-5.078653E-1	-2.983003E-1	-1.849725E+0	-4.320995E-1	-1.362697E-3	3.151014E-3	-1.341947E-1	-2.773438E-1	-4.727229E-1	-8.778079E-3	-1.941754E-2	-1.329179E-2	-6.439214E-1	-1.780550E-2	3.581222E-1	3.461931E-1	3.529637E-1
9.599172E-3	4.440645E-3	1.782185E-1	-5.039965E-1	-7.190424E-1	-4.772366E-1	-1.141396E+0	-6.677796E-1	-3.260274E-1	1.854097E+0	-8.676723E-1	-4.264368E-3	7.987132E-3	-2.518736E-1	-3.024916E-1	-4.785262E-1	-7.166039E-3	-1.877272E-2	-1.361420E-2	-7.264577E-1	-2.006235E-2	3.897182E-1	3.694065E-1	3.800459E-1
5.860518E-2	7.019909E-3	1.450105E-1	-2.586442E-1	-8.673499E-1	1.714480E-1	-1.322912E+0	-7.248457E-1	-3.450494E-1	-2.446824E+0	-6.442438E-1	-2.007513E-3	7.987132E-3	-2.783110E-1	-2.363980E-1	-3.934106E-1	-8.455671E-3	-1.877272E-2	-1.393660E-2	-6.603642E-1	-2.264162E-2	4.277623E-1	3.993904E-1	3.981008E-1
4.183996E-2	2.183790E-3	-4.833624E-1	-4.127551E-1	-7.989995E-1	-5.594506E-1	-1.253272E+0	-8.657378E-1	-3.543993E-1	2.325459E+0	-7.506383E-1	-2.974736E-3	6.052685E-3	-2.322067E-1	-1.809439E-1	-3.434374E-1	-9.745302E-3	-2.006235E-2	-1.329179E-2	-3.692300E-1	-2.393125E-2	4.035817E-1	3.948767E-1	4.229262E-1
1.056767E-1	3.473422E-3	-8.357539E-1	-1.345171E-1	-7.177527E-1	2.356071E-1	-1.110445E+0	-8.393004E-1	-3.611698E-1	-2.640913E+0	-4.053397E-1	-2.329921E-3	3.473422E-3	-1.183968E-1	-1.229105E-1	-3.121639E-1	-9.745302E-3	-1.941754E-2	-1.393660E-2	-1.200216E-2	-2.425366E-2	3.694065E-1	3.690841E-1	4.035817E-1
1.059991E-1	8.954356E-3	-6.584297E-1	3.113730E-1	-2.521960E-1	-6.339268E-1	-1.241665E+0	-9.060388E-1	-3.676180E-1	2.683656E+0	-7.732068E-1	-3.297144E-3	5.085461E-3	-9.389376E-2	-1.757854E-1	-2.802455E-1	-9.422894E-3	-2.006235E-2	-1.264697E-2	1.598413E-1	-2.135199E-2	3.100834E-1	3.233021E-1	3.745650E-1
-3.005700E-2	7.019909E-3	-3.211913E-1	1.246988E-1	-3.789023E-1	2.933182E-1	-1.277130E+0	-9.289297E-1	-3.940554E-1	-2.707973E+0	-6.281234E-1	-1.362697E-3	7.342317E-3	-6.068575E-2	-1.748181E-1	-2.550977E-1	-9.100486E-3	-1.941754E-2	-1.361420E-2	2.804219E-1	-1.812791E-2	2.249677E-1	2.459242E-1	3.142747E-1
-6.390983E-2	5.407869E-3	2.023991E-1	4.345200E-2	-4.894881E-1	-6.922825E-1	-1.093035E+0	-9.953457E-1	-3.950226E-1	2.598218E+0	-5.729917E-1	-2.007513E-3	7.019909E-3	-8.615597E-2	-2.370428E-1	-2.718629E-1	-8.455671E-3	-1.909513E-2	-1.264697E-2	3.739202E-1	-1.683828E-2	9.793894E-2	1.346934E-1	2.462466E-1
9.921580E-3	5.407869E-3	-4.204929E-1	-5.101351E-2	-3.795471E-1	3.529637E-1	-1.372562E+0	-9.995370E-1	-4.379029E-1	-2.017377E+0	-4.462855E-1	-1.040289E-3	6.052685E-3	-7.487169E-2	-2.638027E-1	-3.002348E-1	-8.778079E-3	-1.812791E-2	-1.296938E-2	2.662359E-1	-1.683828E-2	-9.422894E-3	2.668679E-2	1.527483E-1
-1.071253E-2	3.151014E-3	-6.481127E-1	-6.133056E-2	-9.615061E-2	-7.809446E-1	-1.721407E+0	-1.132046E+0	-4.382253E-1	2.075592E+0	-3.076501E-1	8.941584E-4	6.375093E-3	-8.164226E-2	-2.273706E-1	-2.737973E-1	-8.455671E-3	-1.973995E-2	-1.361420E-2	2.514051E-1	-1.716068E-2	-1.225881E-1	-8.357671E-2	7.794965E-2
2.862124E-2	6.052685E-3	-5.001276E-1	-3.092622E-1	1.514587E-1	4.219590E-1	-1.723664E+0	-1.162353E+0	-4.846520E-1	-1.575679E+0	-4.827175E-1	-1.040289E-3	6.697501E-3	-1.277466E-1	-8.776801E-2	-3.660059E-1	-8.133263E-3	-1.780550E-2	-1.329179E-2	1.430761E-1	-1.780550E-2	-1.532168E-1	-1.425773E-1	4.440645E-3
-8.389912E-2	4.763053E-3	-6.432766E-1	-1.964195E-1	1.469450E-1	-8.731532E-1	-1.627264E+0	-1.275518E+0	-4.833624E-1	1.486551E+0	-7.767533E-1	2.828606E-3	7.019909E-3	-1.964195E-1	-5.101351E-2	-4.211377E-1	-8.455671E-3	-1.748309E-2	-1.200216E-2	7.956169E-2	-1.941754E-2	-1.377412E-1	-1.470911E-1	-2.522088E-2
-8.260948E-2	7.987132E-3	5.280183E-2	-2.273706E-1	1.733824E-1	4.816045E-1	-1.635339E-1	-1.058215E+0	-5.075429E-1	-1.113347E+0	-4.430614E-1	-7.178811E-4	6.697501E-3	-2.470375E-1	-6.777872E-2	-4.295203E-1	-7.810855E-3	-1.812791E-2	-1.264697E-2	-4.875666E-2	-2.070717E-2	-1.364516E-1	-1.490255E-1	-5.875130E-2
-9.808506E-2	7.019909E-3	4.168005E-1	-1.280690E-1	9.987339E-2	-9.479518E-1	3.020232E-1	-8.425245E-1	-4.711109E-1	1.004228E+0	-7.248457E-1	3.151014E-3	7.019909E-3	-2.547753E-1	-1.458014E-1	-4.221049E-1	-8.133263E-3	-1.845032E-2	-1.135734E-2	-1.474135E-1	-2.135199E-2	-2.731525E-1	-2.431686E-1	-1.055004E-1
-9.228172E-2	9.276764E-3	5.799390E-1	-1.003419E-1	3.700384E-2	5.393156E-1	2.952526E-1	-6.203856E-1	-5.027068E-1	-6.668123E-1	-5.346252E-1	-1.362697E-3	7.664724E-3	-3.208689E-1	-1.802991E-1	-4.163016E-1	-7.488447E-3	-1.748309E-2	-1.329179E-2	-1.657907E-1	-2.167439E-2	-3.076501E-1	-2.953986E-1	-1.748181E-1
-8.003022E-2	7.987132E-3	1.427536E-1	-6.004093E-2	-1.428998E-1	-1.006630E+0	2.633342E-1	-5.133463E-1	-4.572473E-1	3.745650E-1	-4.720781E-1	3.151014E-3	8.309540E-3	-3.785799E-1	-2.544529E-1	-3.302187E-1	-6.843631E-3	-1.877272E-2	-1.167975E-2	-2.657371E-1	-2.102958E-2	-2.415565E-1	-2.676716E-1	-2.064141E-1
-7.906300E-2	1.250084E-2	-5.362372E-1	-1.445118E-1	-3.273170E-1	5.944473E-1	9.084597E-2	-3.966347E-1	-4.749798E-1	-9.840747E-2	8.633226E-2	-2.974736E-3	8.309540E-3	-4.320995E-1	-2.644475E-1	-2.235017E-1	-6.843631E-3	-1.716068E-2	-1.232457E-2	-2.912073E-1	-1.748309E-2	-1.519272E-1	-1.944850E-1	-2.122174E-1
-7.970781E-2	9.921580E-3	-1.071253E-2	-1.612770E-1	-3.621371E-1	-1.057893E+0	2.375416E-1	-3.089398E-1	-4.072741E-1	-3.089398E-1	1.617757E-1	2.183790E-3	7.342317E-3	-4.304875E-1	-3.108742E-1	-1.329179E-2	-6.521223E-3	-1.877272E-2	-1.135734E-2	-2.483271E-1	-1.587105E-2	-1.138830E-1	-1.464462E-1	-1.796542E-1
-7.970781E-2	1.088880E-2	3.510292E-1	-6.036334E-2	-3.311859E-1	6.518360E-1	7.492033E-1	-9.260413E-2	-3.950226E-1	4.238934E-1	4.109971E-1	-3.619552E-3	9.921580E-3	-3.650387E-1	-4.124327E-1	5.118979E-2	-6.198815E-3	-1.780550E-2	-1.200216E-2	-2.151191E-1	-1.554864E-2	-1.480583E-1	-1.551513E-1	-1.773974E-1
-9.228172E-2	9.276764E-3	3.813356E-1	1.395296E-1	-6.168391E-1	-1.116248E+0	1.019704E+0	5.667073E-2	-3.350548E-1	-8.538087E-1	1.772513E-1	1.216566E-3	7.987132E-3	-2.631579E-1	-4.288755E-1	-2.554329E-2	-7.488447E-3	-1.748309E-2	-1.232457E-2	-3.037813E-1	-1.683828E-2	-1.554737E-1	-1.625666E-1	-1.615994E-1
-9.099209E-2	9.599172E-3	-8.067504E-2	3.371657E-1	-2.164087E-1	6.985852E-1	8.617238E-1	2.559189E-1	-3.295739E-1	9.655393E-1	2.269021E-1	-4.264368E-3	1.282325E-2	-2.757318E-1	-3.876073E-1	-1.045332E-1	-5.876407E-3	-1.716068E-2	-1.264697E-2	-4.337116E-1	-1.683828E-2	-1.528944E-1	-1.609546E-1	-1.564409E-1
-9.357135E-2	1.411288E-2	-6.506920E-1	2.123938E-1	2.149730E-1	-1.178151E+0	2.188419E-1	2.488259E-1	-3.005572E-1	-1.458323E+0	8.309540E-3	2.493426E-4	7.342317E-3	-3.801919E-1	-3.914762E-1	-2.251137E-1	-6.843631E-3	-1.812791E-2	-1.103493E-2	-5.059309E-1	-1.812791E-2	-1.954522E-1	-1.931954E-1	-1.487031E-1
-8.131985E-2	8.954356E-3	-4.917450E-1	2.075577E-1	1.888580E-1	7.604876E-1	-1.316155E-1	2.233556E-1	-3.079726E-1	1.427228E+0	-1.254897E-1	-3.297144E-3	7.342317E-3	-4.175912E-1	-4.520888E-1	-4.301651E-1	-7.166039E-3	-1.587105E-2	-1.200216E-2	-4.878761E-1	-1.973995E-2	-1.864248E-1	-1.964195E-1	-1.593426E-1
-2.844496E-2	1.056640E-2	-5.501008E-1	3.990552E-2	5.057851E-1	-1.233605E+0	-2.718629E-1	1.292125E-1	-3.115190E-1	-1.893573E+0	-5.739589E-1	5.717505E-4	4.118237E-3	-2.405893E-1	-3.866400E-1	-6.000739E-1	-7.810855E-3	-1.780550E-2	-1.167975E-2	-3.353772E-1	-2.135199E-2	-1.612770E-1	-1.799767E-1	-1.416101E-1
6.247407E-2	3.795830E-3	-7.493487E-1	4.409682E-2	2.365744E-1	8.159418E-1	-5.813743E-1	1.830419E-2	-3.427926E-1	1.838622E+0	-6.506920E-1	-3.941960E-3	9.921580E-3	-1.748181E-1	-2.670268E-1	-6.806759E-1	-7.488447E-3	-1.812791E-2	-1.232457E-2	-7.325966E-2	-2.296403E-2	-1.322603E-1	-1.538616E-1	-1.399981E-1
1.927141E-2	8.954356E-3	-1.171380E+0	-1.577305E-1	-7.197002E-2	-1.292283E+0	-7.219440E-1	-1.509599E-1	-3.640715E-1	-2.412648E+0	-4.427390E-1	-3.954732E-4	7.342317E-3	-6.519946E-2	-1.167847E-1	-6.477903E-1	-8.455671E-3	-1.877272E-2	-1.232457E-2	-3.392589E-2	-2.264162E-2	-4.263091E-2	-8.260948E-2	-1.064677E-1
5.376906E-2	2.506198E-3	-9.863183E-1	8.955634E-2	-1.325827E-1	8.865492E-1	-8.995906E-1	-2.444582E-1	-3.763230E-1	2.303213E+0	-2.563873E-1	-3.941960E-3	6.375093E-3	1.427536E-1	-1.902937E-1	-5.771830E-1	-9.100486E-3	-1.877272E-2	-1.329179E-2	-1.728837E-1	-2.006235E-2	2.249549E-2	-1.587105E-2	-8.260948E-2
1.398520E-1	2.183790E-3	-1.037903E+0	1.927269E-1	7.342317E-3	-1.351606E+0	-1.770750E-1	-2.502616E-1	-3.901865E-1	-2.647361E+0	2.981543E-1	-2.007513E-3	4.118237E-3	1.740272E-1	-2.347860E-1	-4.865864E-1	-9.100486E-3	-1.909513E-2	-1.232457E-2	-2.302723E-1	-1.748309E-2	3.281254E-2	8.631948E-3	-4.037405E-2
